id,name,meta_description,headline_description,tags,short_description
70c19da2-aa12-4978-a6b7-d84975c30dbb,MICRO ROUND BRACELET  (SILVER),"Shop Micro Round Bracelet (Gold) – a slim 2MM snake-inspired bracelet crafted from recycled stainless steel with 18K gold vermeil. Waterproof, anti-tarnish, and perfect for subtle yet bold everyday style.","The Micro Round Bracelet in radiant gold is all about quiet power. Its smooth, snake-like flow delivers a refined yet edgy look—perfect solo or stacked. Made from recycled stainless steel with 18K gold vermeil, it’s waterproof, anti-tarnish, and crafted to move with you daily.",Jewellery|Aesthetic,"A slim 2MM bracelet in 18K gold vermeil over recycled stainless steel. Sleek, waterproof, anti-tarnish, and designed for everyday wear."
88bc4c6d-9380-492a-b8f8-59f09f7c75dd,SUZETTE Travel Pouch (Forest),"Discover Suzette (Forest) by Tokiké – a premium travel pouch in yarn-dyed canvas with waterproof lining, durable zips, and side-loop grip. Compact, multipurpose, and handcrafted in India for explorers at heart.","Born from the tranquil spirit of ‘Susegad’, Suzette (Forest) is a pouch that preserves the soul of an explorer, blending Portuguese roots with timeless adventures.",Made in India|Unisex|Hand Made,"SUZETTE Forest multipurpose travel pouch in premium yarn-dyed canvas, waterproof lining, durable zip and side-loop grip"
b8200ba7-c3a7-4ae7-a025-dd6740d1dd01,VECTOR | Mechanical Spirit,"Shop the VECTOR | Mechanical Spirit watch – featuring a bold blue skeleton dial, walnut wood, black steel, and mechanical movement. Model GT108-4 with 3 ATM water resistance.",A bold blue skeleton dial framed by warm wood and black steel — blending raw mechanics with refined design.,Luxury ,Bold blue skeleton dial framed by warm walnut wood and black steel with quality mechanical movement.
96bc9376-8d3e-441d-ac99-8de878412202,Strobe Dual Handle Bag - Denim,"Meet the Strobe Dual Handle Bag, crafted from upcycled denim and workwear. Chic, versatile, and eco-conscious - carry it as a shoulder bag or crossbody. Every piece is unique, made to last.","Meet the Strobe Dual Handle Bag - upcycled from pre-loved denim and workwear. With twin front and scrunched side pockets, it keeps essentials handy.",Homegrown Brand|Recycled Materials,Strobe Dual Handle Shoulder Bag Upcycled denim Sustainable fashion accessory One-of-a-kind Utility workwear
c7a289d6-da69-46c6-9fab-ac8018da36fd,Gibbosa Fungus Shelf,"Buy the Gibbosa Fungus Shelf by UNIT-01 LABS. Non-breakable, lightweight, and durable—crafted with intricate fungus-inspired textures for unique home décor and elegant display.","A sculptural shelf inspired by nature’s fungi-durable, lightweight, and designed to transform your living space.",Durable|Lightweight,"Exquisite fungus-inspired shelf, lightweight yet durable, designed to elevate your interiors."
acafaebd-3da4-47fb-bdd1-62843c68f111,SHAW Tote Bag (Cacao),"Buy Shaw by Tokiké – a Bombay-inspired tote bag made of premium yarn-dyed cacao canvas with detachable strap, waterproof lining, and smart storage pockets. Stylish, functional, and handcrafted for everyday use.","A Bombay original - Shaw carries the warmth of people, the strength of community, and a timeless charm that never fades.",Made in India|Unisex|Hand Made,"SHAW Cacao cotton canvas tote bag with detachable strap, premium metal zip, waterproof lining and multiple pockets"
a7cc2122-ea5c-40a5-a1fb-c44ddd587162,UpUrFit x Jonty Rhodes Cricket Recovery Kit,"Buy UpUrFit x Jonty Rhodes Cricket Recovery Kit – the ultimate 3-in-1 combo with Cryo Spray, Epsom Salts Body Wash & 3XL Wipes. Get instant cooling, soreness relief & full-body recovery trusted by pro athletes.",Instant Cooling. Rapid Relief. Pro-Level Recovery - Designed by Jonty Rhodes for Athletes Who Never Slow Down.,Smash Your Goals,UpUrFit x Jonty Rhodes Cricket Kit – Post-Match Recovery Essentials | Cryo Spray | Epsom Salts Body Wash | 3XL Body & Face Wipes | Rapid Cooling | Instant Relief | Sports Recovery | Cricket Essentials | Active Lifestyle Recovery Kit | Cooling & Cleansing Combo
85dd34ae-bfb5-41bc-b02d-bfd1c1d8841b,MICRO LINK BRACELET (SILVER),"Buy the Micro Link Bracelet (Silver) by GRYTT. A sleek, adjustable bracelet crafted from recycled 316L stainless steel with rhodium vermeil - waterproof, anti-tarnish, and perfect for everyday or formal wear.","The Micro Link Bracelet by GRYTT redefines modern minimalism. Made from recycled 316L stainless steel with a rhodium vermeil finish, its rectangular micro links create a strong yet understated silhouette built to resist tarnish, water, and time.",Jewellery|Aesthetic,micro link bracelet silver adjustable minimalist stainless-steel rhodium vermeil waterproof
6a9ad061-4bd3-4f8a-b63d-0d04428ed375,THIN CUBAN CHAIN (SILVER),"Shop Thin Cuban Chain 4MM (Silver) – a sleek Cuban link necklace crafted from recycled stainless steel with rhodium vermeil. Waterproof, anti-tarnish, and perfect for layering or solo wear.","The 4MM Thin Cuban Chain in polished silver is the ultimate blend of minimalism and versatility. With its refined interlocking links, this chain shines whether worn solo or stacked. Crafted from recycled stainless steel with rhodium vermeil, it’s waterproof, anti-tarnish, and built to keep its edge season after season.",Jewellery|Aesthetic,"A 4MM Cuban chain in rhodium-plated recycled stainless steel. Sleek, durable, waterproof, and anti-tarnish for everyday wear."
4da74326-dc2f-4d17-baa4-2432309076f5,DUAL | Modern Classic,"Shop the DUAL | Modern Classic watch – featuring Chacate Preto & Olive wood, bold black dial with twin subdials, Japanese Quartz movement, and 3 ATM water resistance. Model GT125-3.","Harmony in contrast - twin subdials on a bold black face, crafted with natural wood and precision Quartz movement.",Luxury ,"Bold black dial with twin subdials, crafted with Chacate Preto & Olive wood and Japanese Quartz movement."
2eda16b6-db36-464e-a55b-8349cef4c580,Hot & Melt Candle Set,"Buy Hot & Melt Candle Set - a bold, handcrafted duo of soy wax candles. Fun, sculptural, and 100% handmade in India. Perfect for home décor, mood lighting, or gifting with attitude.",Two candles. Endless personality. Light up your mood with a dash of play and a hint of chaos.,Made in India|Hand Made,"Set of two hand-poured soy wax candles. Quirky, bold, and playful – perfect for lighting up your mood, your space, and your evenings."
c9e8721d-a43a-4512-8326-c3e676cdcb12,GLACIER | Marble Clarity,"Shop the GLACIER | Marble Clarity watch – featuring a marble-white dial with bold detailing, wooden accents, Quartz movement, and 3 ATM water resistance. Model P09-4.","Cool and captivating - Glacier brings a marble-white dial with bold detailing, delivering calm power and effortless elegance.",Luxury ,"Elegant marble-white dial with bold detailing, crafted with wood accents, metal casing, and quality Quartz movement."
4c43ff55-6a9c-44d4-8c3f-6cc72d11608a,MICRO ROUND BRACELET  (GOLD),"Shop Micro Round Bracelet (Gold) – a slim 2MM bracelet crafted from recycled stainless steel with 18K gold vermeil. Waterproof, anti-tarnish, and designed for subtle sophistication in everyday wear.","The Micro Round Bracelet in gold delivers sleek precision with its fluid, snake-like form. Crafted from recycled stainless steel and finished with 18K gold vermeil, it’s waterproof, anti-tarnish, and made to move with you. Minimal yet striking, it’s a modern essential for effortless style.",Jewellery|Aesthetic,"A 2MM snake-inspired bracelet in 18K gold vermeil over recycled stainless steel. Sleek, waterproof, anti-tarnish, and built for daily wear."
57ae59d5-6d93-4d4a-b2d6-8f4b24d24b93,ONYX STONE PENDANT WITH CHAIN (SILVER),"Buy Grytt Onyx Stone Pendant with Chain – crafted from recycled 316L stainless steel with 18K gold vermeil. Featuring a bold black onyx symbolizing strength & focus. Waterproof, anti-tarnish & built to last.","The Onyx Stone Pendant with Chain stands for focus, strength, and silent power.",Jewellery|Aesthetic,A sleek pendant necklace featuring a deep black onyx stone on a 22-inch chain. Crafted in recycled stainless steel with 18K gold or rhodium vermeil. Waterproof and anti-tarnish.
1e3a2c41-5762-435d-bcdb-58457e741953,Eliso LED Katana | Tanjiro Kamado – Demon Slayer,"Bring home the glow of Demon Slayer with the Eliso LED Katana inspired by Tanjiro Kamado. Rechargeable via Type-C, crafted from durable wood and LED, and perfect for cosplay, display, or gifting.","Illuminate your fandom with the Eliso LED Katana – Tanjiro Kamado Edition, a rechargeable, LED-lit replica inspired by Demon Slayer’s iconic hero. Perfect for cosplay, display, or gifting true anime fans.",,Katana Eliso LED Katana Tanjiro Kamado Demon Slayer
147e5728-cfd7-4340-8668-6f2cf1514cd7,SHAW Tote Bag (Forest),"Shaw Forest by Tokiké combines Bombay’s community soul with modern practicality. Premium yarn-dyed canvas, waterproof lining, detachable strap, and versatile storage—crafted for city explorers and everyday charm.","Born from Bombay’s people-first streets, Shaw carries values of community and compassion, designed to keep you centered while looking bold in forest tones.",Made in India|Unisex|Hand Made,"SHAW Forest Tokiké tote bag crafted from premium yarn-dyed canvas, waterproof inner lining, detachable strap, and functional compartments."
e0599803-ee1e-498b-883f-e6b019b37dde,SOLACE | Lunar Rhythm,"Shop the SOLACE | Lunar Rhythm watch – featuring a refined moonphase dial, tigerwood & stainless steel build, automatic movement, and 3 ATM water resistance. Model GT121-1.",Solace captures the quiet rhythm of day and night with a refined moonphase dial and sleek wood-metal fusion — understated elegance in motion.,Luxury ,"Refined moonphase dial watch with tigerwood, stainless steel, and automatic movement."
0a396a41-e76a-43ed-a4b9-b0ae5451b32a,NOVA | Timeless Clarity,"Shop the NOVA | Timeless Clarity skeleton dial watch – crafted with olive wood and stainless steel, featuring quality mechanical movement and 3 ATM water resistance. Model GT114-1.",A refined skeleton dial watch blending olive wood and stainless steel — Nova showcases every gear in motion with elegance and precision.,Luxury ,"Olive wood and stainless steel watch with skeleton dial, showcasing mechanical movement and timeless elegance."
ac7ffb6c-1f0f-4f2a-9aac-9dae3454f6e2,ROPE BRACELET (GOLD),"Buy Rope Bracelet (Gold) by GRYTT. An adjustable 19–21 cm rope bracelet in 316L stainless steel with 18K gold vermeil. Waterproof, anti-tarnish, and perfect for solo wear or stacking.","The Rope Bracelet (Gold) features elegantly twisted rope links that combine timeless craftsmanship with modern durability. Adjustable between 19–21 cm, crafted from 316L recycled stainless steel with 18K gold vermeil and PVD finishing, it’s waterproof, anti-tarnish and perfect for everyday wear or stacking.",Jewellery|Aesthetic,rope bracelet gold 3mm adjustable 19cm 21cm vermeil waterproof
1bc4ae3c-407a-41e0-a940-29369010377b,Botany,"Shop the Botany Backpack by Nasher Miles — a 39L stylish, durable, and water-resistant backpack with laptop compartment, ergonomic comfort, and rain cover. Perfect for college, office, or travel.","A modern, durable 39L backpack by Nasher Miles featuring a stylish botanical print, ergonomic comfort, laptop protection, and rain cover — perfect for college, office, or travel.",,backpack travel bag school college laptop polyester durable raincover lightweight comfortable stylish
e7181cfb-d734-4273-9525-2ca4782941b4,DRIFT | Casual Precision,"Shop the DRIFT | Casual Precision watch – crafted with zebrawood and ebony, featuring Japanese Quartz movement, minimalist black dial, and 3 ATM water resistance. Model GT135-1.","Drift blends laid-back charm with refined craftsmanship, featuring a light wood casing and minimalist black dial — the perfect balance of ease and style.",Luxury ,Laid-back yet refined zebrawood and ebony watch with Japanese quartz movement and minimalist black dial.
1f51d144-426e-43b0-bf71-6376a688a329,Astoria,"Shop the Astoria Crossbody Sling by Nasher Miles - a 12L compact, durable and secure sling bag with padded device compartment, 180° smart opening, and anti-theft features. Perfect for travel and daily commute.","A compact, secure and stylish 12L crossbody sling - engineered for everyday commuting and travel with a smart 180° opening and anti-theft features.",,crossbody sling bag compact anti-theft polyester travel commuter minimalist
3df3b54f-9b37-4518-a43c-60e95c6a35a8,MICRO PULSE BRACELET (GOLD),"Buy the Micro Pulse Bracelet (Gold) by GRYTT. A sleek, adjustable bracelet crafted from recycled 316L stainless steel with 18K gold vermeil - waterproof, anti-tarnish, and perfect for everyday or evening wear.","The Micro Pulse Bracelet by GRYTT captures the rhythm of modern strength - precise, minimal, and enduring. Crafted from recycled 316L stainless steel and finished in 18K gold vermeil, its slim, fluid links deliver effortless sophistication built to resist tarnish, water, and time.",Jewellery|Aesthetic,micro pulse bracelet gold stainless steel 18k gold vermeil waterproof anti-tarnish minimalist adjustable mens jewelry
